mean,std,skewness,kurtosis,energi,fase,label
1451.8397,532.6235,-0.44355735,-0.97957873,39182766000.0,0.0,2
1051.5647,442.11267,-0.47925404,-0.69870573,21319713000.0,0.0078616515,2
1334.1254,406.49585,-0.9269852,0.105593964,31868998000.0,0.0,2
884.65753,454.17426,-0.70374185,-0.467885,16202026000.0,0.018216021,2
981.62836,422.74228,1.1378393,1.1479185,18715531000.0,0.0,2
729.2942,386.98636,0.923849,1.8899136,11167801000.0,0.0,2
895.9816,406.5001,0.77933156,0.30741128,15860129000.0,0.0,2
609.4005,363.6288,0.75083834,0.89560854,8250899500.0,0.0,2
1237.8998,447.95557,-0.70633686,-0.5612318,28394457000.0,0.0,2
1006.97217,618.74963,-0.56247,-1.2078559,22885894000.0,0.01994175,2
1224.3167,314.44196,-0.84707594,0.7180322,26178765000.0,0.0,2
1317.8185,311.0565,-0.98152095,1.958076,30038456000.0,0.0,2
1506.3883,489.8402,-0.8426008,-0.53883624,41109900000.0,0.0,2
1482.1747,766.92694,-0.94064283,-0.61792034,45629743000.0,0.018599518,2
983.56256,355.045,0.09067768,-0.22357585,17915122000.0,0.0,2
748.26996,431.38235,-0.12928799,-0.8072105,12222442000.0,0.0,2
1077.7064,514.6358,0.585232,-0.7187568,23368520000.0,0.0,2
954.75775,487.18274,0.505126,-0.4568755,18823731000.0,0.0,2
1432.256,557.0765,0.11525801,-1.3063325,38693950000.0,0.0,2
1092.147,678.17883,-0.13868229,-1.1277791,27078025000.0,0.0,2
694.97577,378.89957,1.4479511,2.2060506,10265497000.0,0.0,2
564.9389,324.15475,1.2328697,1.9882168,6950621000.0,0.0,2
704.8305,374.92435,1.5029811,2.328249,10442413000.0,0.0,2
586.4292,377.6926,1.1842344,1.7041622,7971649500.0,0.0013422332,2
984.57007,653.90125,0.7080318,-0.8261087,22887875000.0,0.0,2
999.71204,737.39105,0.5839315,-1.1481774,25283293000.0,0.001917476,2
785.1637,715.2693,0.94394183,-0.30178344,18482663000.0,0.020325245,2
1384.7444,524.00226,-0.19658814,-1.2097118,35915290000.0,0.0,2
1167.3995,558.9528,-0.39042604,-0.9138045,27447294000.0,0.012271847,2
971.6481,399.8225,0.31796575,0.444536,18087248000.0,0.0,2
807.58344,521.63104,0.25958735,-0.17490965,15143567000.0,0.017065536,2
539.56854,427.58456,0.2366995,-0.7751628,7765406000.0,0.018024275,2
